Group_id,Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
41,1714127190136,-2.68,-0.44,10.66,0.07,-0.23,0.05
41,1714127190239,-1.21,-1.22,10.45,0.10,-0.10,-0.04
41,1714127190341,-2.54,-0.59,10.42,0.11,-0.02,0.04
41,1714127190443,-1.81,-1.51,10.63,0.08,0.01,0.01
41,1714127190546,-1.93,0.31,10.35,0.32,-0.35,0.06
41,1714127190647,-2.30,-0.93,10.69,0.40,0.16,0.01
41,1714127190748,-1.66,-1.48,9.97,0.22,0.39,-0.17
42,1714127193853,-1.05,-1.29,11.14,0.05,-0.34,-0.11
42,1714127193957,-0.39,-1.34,10.47,0.21,-0.15,-0.04
42,1714127194059,-1.88,-1.42,10.64,0.16,0.08,-0.01
42,1714127194163,-2.17,-1.13,10.69,0.24,-0.04,-0.04
42,1714127194266,-2.16,-1.00,10.56,0.17,0.01,0.01
42,1714127194369,-1.58,-1.01,11.25,0.21,0.08,-0.10
42,1714127194472,-2.28,-0.95,12.25,0.34,-0.07,-0.05
42,1714127194575,-1.05,-1.23,12.90,1.08,-1.00,0.58
42,1714127194680,0.94,2.72,9.14,-0.52,0.30,-0.09
42,1714127194782,0.66,2.91,9.42,-0.57,0.33,-0.06
42,1714127194885,-1.54,-1.13,10.44,0.32,0.16,0.01
42,1714127194988,-1.13,-1.50,10.34,0.30,0.18,-0.05
42,1714127195091,-1.69,-1.20,10.42,0.26,0.11,-0.02
42,1714127195194,-0.87,-1.45,10.68,0.06,0.05,-0.11
42,1714127195297,-2.48,-0.67,10.71,0.10,0.11,-0.02
42,1714127195400,-2.88,-0.60,10.38,0.12,0.17,-0.06
42,1714127195503,-0.65,-2.36,12.06,0.14,-0.33,0.15
42,1714127195606,-3.26,-0.76,11.65,0.41,0.22,0.06
42,1714127195709,-0.72,-1.40,12.75,0.62,-0.69,0.18
42,1714127195813,-0.39,-0.67,11.57,0.72,-0.69,0.19
43,1714127198918,1.09,1.28,8.86,-0.08,0.47,-0.03
43,1714127199021,0.18,1.94,9.31,-0.17,0.45,0.06
43,1714127199123,0.83,0.84,9.91,-0.43,0.23,-0.01
43,1714127199227,-0.41,-2.85,11.19,0.11,0.11,0.13
43,1714127199329,-0.98,-2.05,10.37,0.19,0.03,-0.04
43,1714127199432,-0.53,-2.47,10.68,0.16,-0.03,-0.10
43,1714127199536,-0.64,-1.95,9.88,0.20,-0.04,0.00
43,1714127199638,-0.25,-2.52,11.07,0.17,-0.06,-0.10
43,1714127199742,-1.27,-1.89,12.09,1.07,0.02,0.17
43,1714127199844,-1.18,-1.62,11.76,1.00,-0.14,0.31
43,1714127200307,0.78,1.91,9.60,-0.28,0.00,0.09
43,1714127200409,1.01,1.85,8.26,-0.29,0.29,0.03
43,1714127200512,0.94,1.38,9.19,-0.55,0.14,0.02
43,1714127201189,-1.80,-2.15,11.14,0.18,0.11,0.11
44,1714127204293,-0.62,-2.57,10.62,0.20,0.03,-0.03
44,1714127204396,-1.00,-2.24,10.25,0.19,0.03,0.02
44,1714127204498,-1.45,-2.44,10.81,0.13,0.07,-0.01
44,1714127204684,-1.28,-1.68,11.73,1.17,-0.31,-0.03
44,1714127205426,1.70,1.88,8.60,-0.22,0.15,-0.02
44,1714127205529,0.96,1.18,9.08,-0.48,0.19,-0.01
44,1714127206426,-0.77,-2.89,10.22,0.21,0.04,0.01
45,1714127209531,-1.01,-2.94,10.23,0.22,0.04,-0.00
45,1714127209633,-0.79,-2.88,11.49,0.13,-0.17,-0.01
45,1714127209735,-0.99,-2.52,10.21,0.18,-0.13,-0.02
45,1714127209838,-0.94,-3.17,11.68,0.15,-0.42,-0.04
45,1714127209941,-0.40,-3.06,11.72,0.51,-0.05,-0.06
45,1714127210044,-0.50,-1.89,11.38,1.04,-0.25,-0.04
45,1714127210594,1.43,1.83,9.62,-0.30,0.31,-0.04
45,1714127210698,1.37,1.13,9.95,-0.40,0.32,-0.01
46,1714127214907,-1.35,-1.97,10.47,0.47,0.16,0.08
46,1714127215010,-1.48,-1.33,10.48,0.46,0.17,0.09
46,1714127215113,-1.62,-1.42,10.62,0.38,0.14,0.06
46,1714127215215,-1.65,-1.02,10.53,0.48,0.15,0.03
46,1714127215318,-1.76,-1.09,10.50,0.41,0.10,0.01
46,1714127215420,-1.79,-0.79,10.58,0.36,0.09,-0.02
46,1714127215523,-1.89,-0.70,10.58,0.30,0.04,-0.00
46,1714127215627,-1.99,-0.66,10.39,0.30,0.14,0.00
46,1714127215729,-2.14,-0.64,10.61,0.30,0.10,-0.02
46,1714127215834,-2.22,-0.69,10.79,0.06,-0.13,0.00
46,1714127215935,-1.75,-1.21,10.64,0.02,-0.18,0.00
46,1714127216038,-3.02,-0.77,11.77,-0.00,-0.03,0.15
46,1714127216305,1.83,1.82,9.72,-0.34,0.17,-0.02
46,1714127216408,0.60,1.76,9.29,-0.42,0.45,-0.06
46,1714127217362,-1.06,-1.20,10.63,0.39,0.08,-0.01
47,1714127220467,-1.42,-0.92,10.60,0.34,0.11,0.09
47,1714127220571,-1.21,-0.95,10.62,0.26,0.04,0.04
47,1714127220672,-1.47,-0.96,10.69,0.23,0.09,0.06
47,1714127220775,-1.47,-0.95,10.63,0.26,0.08,0.03
47,1714127220878,-1.56,-0.75,10.64,0.24,0.03,0.00
47,1714127220981,-2.13,-0.56,10.41,0.19,0.01,0.03
47,1714127221084,-2.41,-0.56,10.59,0.10,-0.08,-0.02
47,1714127221187,-1.31,-1.13,10.77,0.09,-0.06,-0.04
47,1714127221289,-1.51,-1.30,10.48,0.08,0.02,-0.14
47,1714127221392,-1.90,-0.91,11.03,0.21,0.01,-0.04
47,1714127221494,-1.43,-1.33,10.68,0.28,0.01,-0.01
47,1714127221598,-1.66,-0.89,10.61,0.18,-0.02,-0.00
47,1714127221701,-1.98,-0.79,11.19,0.22,0.10,-0.06
47,1714127222057,0.49,2.23,9.22,-0.33,0.60,0.01
47,1714127222822,-1.60,-2.06,12.36,0.06,-0.05,0.19
48,1714127225928,-1.36,-0.62,10.82,0.37,0.03,-0.01
48,1714127226031,-1.05,-0.96,10.53,0.30,0.06,0.00
48,1714127226134,-1.01,-0.87,10.44,0.20,0.03,-0.03
48,1714127226236,-1.38,-0.84,10.63,0.21,0.00,-0.01
48,1714127226340,-1.49,-0.80,10.62,0.21,0.06,-0.01
48,1714127226443,-0.36,-1.37,10.72,0.21,0.10,-0.12
48,1714127226546,-1.68,-0.86,11.76,0.15,0.08,-0.01
48,1714127228412,-0.36,-1.47,10.36,0.17,0.05,-0.05
49,1714127231518,-1.13,-1.30,10.39,0.24,0.11,-0.05
49,1714127231618,-1.40,-1.29,10.47,0.24,0.12,-0.04
49,1714127231977,-1.16,-0.90,12.14,0.09,0.12,0.01
49,1714127232181,-1.88,-0.64,11.53,1.38,-0.61,0.45
49,1714127232588,-0.11,-0.01,11.39,1.25,-0.84,0.11
49,1714127233259,0.41,0.53,9.58,-0.67,0.94,-0.28
49,1714127233834,-1.15,-1.58,10.56,0.28,0.04,-0.08
50,1714127236940,-1.23,-1.30,10.55,0.24,0.02,-0.04
50,1714127237295,-1.06,-0.70,11.63,0.03,0.05,0.03
50,1714127237619,-1.02,-0.31,11.44,0.85,-0.52,0.02
50,1714127238294,1.70,2.36,8.29,-0.03,-0.33,-0.17
50,1714127239356,-1.89,-0.71,10.32,0.25,0.01,-0.02
51,1714127242816,-1.85,-1.00,11.63,0.01,0.15,0.09
51,1714127243131,-1.78,-0.73,11.77,0.74,-0.76,0.05
51,1714127243234,-1.46,-0.75,11.22,0.84,-0.75,-0.01
51,1714127243816,-0.04,1.13,9.74,-0.39,0.35,-0.10
51,1714127244682,-2.56,-1.28,10.47,0.27,0.05,-0.00
52,1714127247787,-1.98,-1.78,10.23,0.18,-0.07,-0.06
52,1714127247889,-2.16,-1.77,10.26,0.16,-0.03,-0.04
52,1714127248169,-2.13,-0.69,11.25,0.12,0.06,0.02
52,1714127248554,-1.79,-0.10,11.17,0.84,-0.55,-0.03
52,1714127249333,0.27,0.99,9.89,-0.52,0.17,-0.17
52,1714127250329,-2.16,-1.94,9.99,0.29,0.12,-0.05
53,1714127253435,-2.41,-1.58,10.23,0.26,0.07,-0.03
53,1714127253538,-2.32,-1.64,9.96,0.22,0.02,-0.01
53,1714127253645,-2.28,-1.65,10.03,0.23,0.02,-0.01
53,1714127253748,-2.24,-1.65,9.97,0.28,0.03,0.01
53,1714127253850,-2.34,-1.55,10.12,0.23,0.03,0.01
53,1714127254382,-2.74,-1.22,10.86,-0.04,0.10,0.16
53,1714127254484,-2.33,-1.39,9.67,-0.17,-0.24,0.00
53,1714127254588,-1.70,-1.88,10.25,-0.08,-0.21,-0.06
53,1714127254691,-2.52,-1.67,13.11,0.16,0.10,0.02
53,1714127255260,1.56,0.91,8.48,-0.40,-0.01,-0.08
53,1714127255364,0.40,0.50,9.63,-0.49,0.48,-0.12
54,1714127258469,-3.77,-0.92,10.99,0.34,0.21,0.17
54,1714127258572,-2.04,-2.13,10.13,0.25,0.05,-0.02
54,1714127258675,-2.22,-2.05,10.10,0.23,0.03,-0.03
54,1714127258778,-2.30,-2.05,10.23,0.21,-0.00,-0.03
54,1714127258881,-2.14,-2.09,10.21,0.19,-0.01,-0.03
54,1714127258985,-1.70,-1.87,11.69,0.05,0.21,0.02
54,1714127259904,1.26,1.45,9.40,-0.29,0.22,-0.13
54,1714127260007,0.30,1.40,8.93,-0.35,0.55,-0.19
54,1714127260110,-0.28,1.22,9.39,-0.47,0.61,-0.16
54,1714127260891,-1.10,-2.18,10.57,0.10,-0.09,-0.15
55,1714127263998,-1.22,-2.15,10.42,0.11,-0.13,-0.10
55,1714127264100,-1.44,-2.23,10.28,0.35,0.02,-0.00
55,1714127264203,-1.60,-0.63,10.59,0.21,0.03,0.03
55,1714127264306,-1.57,-0.58,10.55,0.28,0.03,0.04
55,1714127264410,-1.61,-0.43,10.23,0.16,0.03,0.04
55,1714127264512,-1.73,-0.53,10.46,0.21,0.05,0.03
55,1714127264616,-1.56,-0.73,10.87,0.10,-0.02,0.05
55,1714127264719,-1.05,-0.85,11.76,0.12,0.03,0.01
55,1714127264822,-1.43,0.12,11.45,1.01,-0.15,0.28
55,1714127265333,0.59,2.35,8.62,-0.93,0.43,-0.17
55,1714127266297,-1.65,-1.27,10.47,0.20,0.04,-0.04
56,1714127269402,-1.75,-1.28,10.28,0.25,0.06,-0.03
56,1714127269678,-1.79,-1.06,11.84,-0.03,-0.22,0.01
56,1714127269962,-0.55,-0.81,12.67,1.44,-0.74,0.18
56,1714127270557,1.45,1.30,8.26,-0.78,0.36,-0.07
56,1714127271446,-1.67,-1.64,10.32,0.42,0.05,-0.00
57,1714127274551,-1.90,-1.49,10.72,0.36,0.03,-0.02
57,1714127274654,-1.63,-1.45,10.31,0.33,0.03,-0.00
57,1714127274757,-1.90,-1.48,10.38,0.37,0.11,0.04
57,1714127274860,-2.04,-1.23,10.61,0.39,0.10,0.01
57,1714127274963,-2.21,-1.03,10.42,0.40,0.06,-0.01
57,1714127275066,-2.23,-0.76,10.68,0.35,0.03,0.00
57,1714127275169,-2.25,-0.62,10.51,0.24,-0.01,-0.01
57,1714127275272,-2.67,-0.57,10.29,0.19,0.06,-0.05
57,1714127275376,-2.47,-0.60,9.96,0.10,0.03,0.08
57,1714127275478,-1.50,-0.96,10.51,0.06,-0.11,0.03
57,1714127275583,-2.02,-0.80,9.95,0.18,0.02,-0.07
57,1714127275685,-1.28,-0.92,10.57,0.18,-0.07,-0.10
57,1714127275788,-2.55,-0.82,10.34,0.21,0.02,-0.05
57,1714127275892,-2.38,-0.64,11.01,0.08,-0.05,0.04
57,1714127275995,-0.78,-0.94,11.85,0.04,0.01,0.01
57,1714127276098,-2.18,0.15,12.20,0.92,-0.87,0.35
57,1714127276201,1.07,1.46,9.53,-0.37,0.10,-0.03
57,1714127276303,1.54,0.74,9.27,-0.35,0.34,-0.04
57,1714127276853,-2.12,-0.87,10.57,0.33,-0.05,0.01
58,1714127279959,-1.95,-0.92,10.42,0.24,0.06,0.00
58,1714127280062,-0.88,-1.25,10.56,0.11,-0.04,-0.10
58,1714127280165,-2.04,-0.91,10.29,0.15,0.03,0.04
58,1714127280268,-1.02,-1.01,11.19,0.10,-0.01,-0.04
58,1714127280371,-0.48,-1.07,11.81,0.06,0.04,-0.04
58,1714127281226,1.72,1.70,8.49,-0.40,0.65,-0.15
58,1714127282007,-0.51,-2.08,11.88,0.45,0.02,0.08
59,1714127285112,-1.59,-1.54,10.56,0.24,0.02,-0.05
59,1714127285216,-1.75,-1.37,10.29,0.21,0.04,0.01
59,1714127285319,-2.12,-1.33,10.19,0.15,0.08,0.03
59,1714127285421,-2.20,-1.41,10.28,0.28,0.10,0.03
59,1714127285524,-2.33,-1.08,10.45,0.68,0.22,0.03
59,1714127285627,-2.09,-0.32,11.24,-0.02,-0.02,-0.02
59,1714127285730,-1.51,-0.52,12.17,0.03,0.37,0.27
59,1714127285833,-2.01,-0.05,12.22,1.00,-0.77,0.28
59,1714127286473,0.71,1.37,8.95,-0.52,0.50,-0.10
59,1714127287118,0.23,-2.47,10.61,0.30,0.27,0.14
60,1714127290223,-1.97,-1.73,10.22,0.23,0.04,-0.03
60,1714127290326,-2.10,-1.74,10.38,0.24,0.02,-0.02
60,1714127290429,-1.99,-1.77,10.28,0.25,0.05,-0.03
60,1714127290641,-1.44,-1.37,11.25,-0.03,0.06,-0.01
60,1714127290744,-1.50,-1.60,12.17,0.01,0.12,0.04
60,1714127290881,-2.22,-0.79,12.25,1.44,-0.69,0.51
60,1714127291623,1.35,1.30,9.81,-0.50,0.32,-0.06
60,1714127292348,-1.51,-2.00,11.77,0.50,0.62,0.07
61,1714127295454,-1.97,-1.74,10.38,0.38,0.10,-0.03
61,1714127295788,-2.35,-0.55,11.44,-0.08,0.01,0.04
61,1714127296872,1.22,2.57,8.84,-0.49,0.41,-0.13
62,1714127301092,-2.40,-0.84,10.59,0.40,0.07,-0.02
62,1714127301361,-2.24,-0.35,11.17,0.08,-0.07,0.02
62,1714127301655,-1.12,-0.26,12.33,0.93,-0.73,0.21
62,1714127302572,0.84,2.55,8.70,-0.56,0.34,-0.13
62,1714127303631,-2.05,-2.12,10.27,0.31,0.09,-0.01
63,1714127306737,-2.10,-1.95,10.29,0.32,0.11,-0.02
63,1714127306839,-2.25,-1.84,10.10,0.29,0.05,-0.02
63,1714127307123,-1.96,-0.82,11.45,0.01,0.06,0.09
63,1714127307368,-2.39,-0.31,12.75,0.96,-0.60,0.39
63,1714127307471,-1.36,-0.52,11.87,1.01,-0.84,0.25
63,1714127308293,1.06,3.24,8.90,-0.63,0.31,-0.06
63,1714127309269,-1.67,-1.73,10.45,0.37,-0.05,-0.02
64,1714127312375,-2.24,-1.29,10.39,0.32,0.04,-0.01
64,1714127312478,-2.10,-1.32,10.23,0.30,0.04,-0.03
64,1714127312580,-2.26,-1.31,10.29,0.27,0.08,-0.04
64,1714127312684,-2.31,-0.46,11.46,0.04,0.32,0.17
64,1714127313720,0.50,0.90,9.78,-0.30,0.50,-0.12
64,1714127314636,-2.30,-1.47,10.34,0.33,0.01,-0.01
65,1714127317742,-2.73,-1.19,10.62,0.43,0.13,-0.03
65,1714127317845,-2.39,-1.42,10.20,0.38,-0.01,-0.00
65,1714127317949,-2.32,-1.21,10.26,0.44,0.04,-0.00
65,1714127318052,-2.72,-0.53,10.34,0.22,-0.01,-0.00
65,1714127318155,-2.90,-0.08,10.04,0.12,0.03,0.05
65,1714127318258,-3.41,-0.40,11.92,0.06,0.29,0.05
65,1714127319135,0.62,1.07,9.33,-0.34,0.51,-0.07
65,1714127319867,-2.18,-1.38,11.46,0.61,0.31,0.04
66,1714127322973,-2.53,-1.24,10.86,0.53,0.20,-0.03
66,1714127323076,-1.87,-1.09,10.31,0.32,0.02,0.04
66,1714127323179,-2.43,-1.05,10.35,0.31,0.05,-0.02
66,1714127323334,-2.81,-0.44,10.93,0.08,-0.05,0.01
66,1714127324383,0.22,1.41,9.12,-0.46,0.48,-0.01
66,1714127325229,-1.93,-1.59,10.30,0.32,0.03,-0.00
67,1714127328334,-1.99,-1.45,10.31,0.27,0.03,-0.03
67,1714127328438,-2.32,-1.38,10.43,0.27,-0.00,-0.00
67,1714127328540,-1.98,-1.52,10.13,0.30,0.03,-0.04
67,1714127328710,-2.09,-0.28,12.23,-0.03,-0.06,0.16
67,1714127328956,-1.48,-0.44,12.05,0.84,-0.78,0.17
67,1714127329748,1.01,1.67,9.42,-0.26,0.46,-0.09
67,1714127329851,1.07,1.71,9.64,-0.28,0.44,-0.11
67,1714127329954,0.87,1.44,9.57,-0.32,0.57,-0.10
67,1714127330783,-1.12,-1.60,10.51,0.29,-0.01,0.06
68,1714127333889,-2.08,-0.84,10.61,0.42,0.14,0.06
68,1714127333992,-1.80,-0.97,10.35,0.36,0.08,0.03
68,1714127334095,-2.15,-0.81,10.28,0.26,0.08,0.01
68,1714127334198,-2.04,-0.73,10.35,0.25,0.05,0.02
68,1714127334301,-1.87,-0.83,10.39,0.30,0.09,-0.00
68,1714127334404,-2.50,-0.30,10.48,0.23,0.05,0.01
68,1714127334507,-3.06,-0.35,10.75,0.09,-0.22,0.02
68,1714127334610,-1.65,-0.89,9.97,0.04,-0.18,0.04
68,1714127334712,-2.30,0.22,11.52,0.24,-0.04,-0.10
68,1714127335447,1.30,1.92,8.39,-0.22,0.59,0.04
68,1714127335557,0.87,1.98,9.39,-0.54,0.53,-0.07
68,1714127336512,-1.71,-1.17,10.32,0.33,0.14,-0.04
69,1714127339618,-1.89,-0.92,10.45,0.29,0.05,-0.05
69,1714127339721,-2.11,-0.97,10.45,0.27,0.07,-0.03
69,1714127340020,-1.67,-1.06,11.12,0.14,-0.13,-0.02
69,1714127340122,-3.01,-0.77,11.54,-0.01,-0.12,0.18
69,1714127340360,-0.85,-0.79,12.11,0.96,-0.62,0.19
69,1714127341165,1.65,2.24,8.44,-0.45,0.39,-0.12
69,1714127341268,2.06,1.48,9.12,-0.53,0.53,-0.17
69,1714127342249,-1.59,-2.32,10.32,0.28,0.08,0.00
70,1714127345355,-1.65,-2.24,10.14,0.23,0.01,-0.01
70,1714127345458,-1.50,-2.25,10.19,0.25,0.05,0.00
70,1714127345560,-1.73,-2.18,10.17,0.26,0.04,-0.00
70,1714127345702,-1.39,-2.57,11.18,0.14,-0.05,0.03
70,1714127345804,-1.85,-2.58,11.57,0.10,-0.24,0.04
70,1714127345982,-0.44,-2.39,11.27,0.78,-0.77,-0.02
70,1714127346084,-0.13,-1.97,10.82,0.81,-0.85,0.11
70,1714127346904,1.38,0.52,10.01,-0.53,0.10,0.03
70,1714127347973,-0.96,-2.75,10.07,0.20,0.03,-0.03
71,1714127351078,-1.30,-2.77,10.80,0.30,0.21,0.01
71,1714127351181,-1.33,-2.56,11.22,0.26,0.10,0.02
71,1714127351285,-1.55,-2.38,10.97,0.25,-0.05,-0.01
71,1714127351388,-1.57,-2.39,10.68,0.24,-0.15,0.01
71,1714127351492,-1.08,-2.49,11.58,0.39,-0.16,0.02
71,1714127351595,-0.57,-2.63,11.50,0.44,-0.31,-0.01
71,1714127351698,-0.92,-1.88,10.71,0.72,-0.07,0.05
71,1714127351801,-1.50,-1.57,11.13,0.73,-0.14,0.10
71,1714127351904,-0.19,-1.99,11.15,0.70,-0.57,-0.01
71,1714127352005,1.72,1.83,9.64,0.16,0.01,-0.06
71,1714127352108,1.29,1.47,10.13,-0.22,0.10,0.01
71,1714127352211,1.84,0.87,9.79,-0.17,0.30,-0.02
71,1714127352851,-2.42,-2.43,10.68,0.29,0.29,-0.11
71,1714127352954,-1.13,-2.49,10.30,0.03,-0.02,-0.04
71,1714127353081,-1.42,-2.68,10.31,0.19,0.04,-0.02
72,1714127356186,-1.50,-2.49,10.45,0.22,0.05,-0.04
72,1714127356504,-1.24,-2.51,11.28,0.15,0.09,0.04
72,1714127356607,-0.41,-3.21,10.39,0.26,0.03,0.09
72,1714127356709,-3.11,-2.59,12.39,0.73,0.44,0.03
72,1714127356811,-2.03,-2.11,11.77,0.69,-0.20,0.13
72,1714127356914,-2.04,-1.61,11.32,0.80,-0.27,0.15
72,1714127357018,-1.19,-1.46,11.10,0.80,-0.46,0.17
72,1714127357740,0.75,0.36,10.01,-0.18,0.04,-0.09
72,1714127357843,-0.06,0.54,10.31,-0.24,0.23,-0.07
72,1714127357946,0.17,0.22,10.28,-0.27,0.15,-0.09
72,1714127358665,-1.11,-3.08,11.34,0.33,0.25,-0.01
73,1714127361771,-0.80,-3.36,10.83,0.14,-0.12,0.00
73,1714127361873,-1.36,-2.72,10.12,0.24,0.05,0.00
73,1714127361977,-1.45,-2.70,10.31,0.23,0.05,-0.00
73,1714127362081,-1.10,-2.77,10.10,0.21,0.01,-0.01
73,1714127362184,-1.64,-2.72,11.31,0.11,-0.11,-0.00
73,1714127362287,-1.79,-1.85,12.30,1.07,-0.54,0.16
73,1714127362389,-1.45,-1.87,11.81,1.04,-0.62,0.20
73,1714127362777,2.26,1.89,9.44,0.07,0.07,-0.03
73,1714127362884,2.24,1.78,8.86,-0.08,0.19,0.02
73,1714127362999,1.91,1.20,8.96,-0.19,0.53,0.00
73,1714127363102,1.57,0.85,9.73,-0.44,0.35,0.03
73,1714127363834,-2.34,-1.39,11.61,0.52,0.35,-0.11
74,1714127366940,-1.47,-1.56,10.34,0.57,0.45,0.03
74,1714127367043,-1.11,-1.69,10.24,0.39,0.28,-0.08
74,1714127367145,-1.13,-1.73,10.33,0.28,-0.02,-0.01
74,1714127367249,-1.66,-1.76,10.33,0.32,0.05,-0.03
74,1714127367352,-1.72,-1.76,10.35,0.39,0.05,-0.03
74,1714127367454,-1.73,-1.42,10.27,0.29,0.13,-0.08
74,1714127367557,-1.96,-1.24,10.55,0.28,0.09,-0.02
74,1714127367661,-1.93,-0.97,10.40,0.20,0.01,0.01
74,1714127367763,-2.19,-0.96,11.53,0.16,0.14,-0.12
74,1714127367866,-1.01,-0.51,11.81,0.53,-0.69,0.32
74,1714127367969,-0.71,-0.98,11.71,0.59,-0.84,0.40
74,1714127368760,1.90,3.47,7.99,-0.63,0.28,-0.05
74,1714127368863,1.50,2.56,8.49,-0.82,0.33,-0.06
75,1714127371969,-1.06,-1.22,10.66,0.26,0.12,-0.08
75,1714127372072,-1.11,-1.07,10.59,0.23,0.10,-0.02
75,1714127372174,-1.33,-1.10,10.67,0.22,0.06,-0.04
75,1714127372277,-1.23,-1.16,10.56,0.24,0.12,-0.04
75,1714127372483,-2.14,-0.49,10.83,0.04,-0.02,-0.00
75,1714127373700,2.47,2.63,7.93,-0.43,0.08,0.03
75,1714127374577,-1.32,-0.97,11.18,0.42,0.26,-0.14
76,1714127377682,-0.91,-1.33,10.82,0.35,0.09,-0.05
76,1714127377784,-1.04,-1.31,10.47,0.33,0.09,-0.06
76,1714127377887,-1.20,-0.92,10.53,0.34,0.15,-0.08
76,1714127377987,-1.37,-1.21,10.68,0.21,0.02,-0.03
76,1714127378090,-1.48,-1.01,10.51,0.24,0.08,-0.04
76,1714127378668,-1.83,-0.72,10.54,0.06,0.02,-0.02
76,1714127378770,-0.67,-1.85,11.96,0.05,-0.11,-0.05
76,1714127378968,-0.44,0.12,10.84,0.98,-1.27,0.48
77,1714127383178,-0.71,-1.30,10.32,0.28,0.21,-0.05
77,1714127383280,-0.76,-1.34,10.31,0.32,0.18,-0.01
77,1714127383383,-1.17,-1.21,10.55,0.33,0.23,-0.05
77,1714127383485,-1.58,-0.88,10.61,0.22,0.09,-0.04
77,1714127383586,-1.28,-1.21,11.77,-0.02,-0.25,0.03
77,1714127383689,-2.72,-0.57,12.50,-0.05,0.34,0.03
77,1714127384601,1.98,1.97,8.27,-0.57,0.47,0.03
77,1714127384703,1.42,1.88,9.65,-0.65,0.54,0.08
77,1714127385638,-1.24,-1.12,10.40,0.26,0.07,-0.04
78,1714127388741,-1.65,-0.95,10.50,0.25,0.08,-0.04
78,1714127388842,-1.71,-1.02,10.44,0.21,0.06,-0.04
78,1714127389020,-2.50,-0.44,12.48,-0.18,-0.23,0.02
78,1714127389967,2.84,2.72,7.92,-0.34,0.32,0.01
78,1714127390070,1.94,2.03,8.88,-0.47,0.46,0.03
78,1714127390172,2.21,2.14,9.20,-0.49,0.54,0.02
78,1714127390273,2.10,1.90,9.14,-0.50,0.63,0.06
78,1714127390949,-0.33,-1.13,10.68,0.42,0.01,-0.12
79,1714127394052,-1.19,-1.06,10.60,0.23,0.11,-0.03
79,1714127394400,-0.50,-1.35,11.83,0.09,-0.09,-0.04
79,1714127394503,-2.19,-1.07,11.31,0.16,0.42,-0.31
79,1714127395718,2.02,3.24,8.26,-0.25,0.56,-0.04
79,1714127395821,1.48,3.51,8.51,-0.35,0.47,-0.05
79,1714127395924,2.34,2.77,8.83,-0.53,0.17,-0.04
79,1714127396843,-1.44,-1.00,10.51,0.28,0.15,-0.04
80,1714127399949,-1.51,-0.81,10.69,0.19,0.18,0.00
80,1714127400051,-1.19,-1.19,10.46,0.25,0.07,-0.05
80,1714127400152,-1.68,-0.79,10.56,0.23,0.03,-0.02
80,1714127400254,-1.72,-0.81,10.66,0.25,0.03,-0.02
80,1714127400357,-1.83,-0.90,10.54,0.19,0.05,0.02
80,1714127400458,-2.60,-0.14,11.47,0.12,-0.08,-0.01
80,1714127400721,-0.83,-0.48,11.13,0.66,-0.37,0.01
80,1714127401545,1.22,2.08,9.61,-0.42,0.38,-0.06
80,1714127402384,-0.69,-1.53,10.49,0.34,0.03,-0.04
81,1714127405488,-0.77,-1.48,10.57,0.43,0.06,-0.05
81,1714127405590,-1.92,-0.73,10.59,0.20,-0.01,-0.02
81,1714127405971,-0.03,-1.16,10.89,0.07,-0.10,-0.07
81,1714127406072,-1.26,-1.06,12.36,-0.04,-0.12,-0.09
81,1714127407051,1.93,2.82,9.19,-0.39,0.42,0.07
81,1714127407152,1.55,2.01,9.05,-0.47,0.66,0.02
81,1714127408115,-0.73,-1.55,10.28,0.39,0.13,-0.04
82,1714127411218,-1.62,-0.96,10.62,0.27,0.14,-0.01
82,1714127411320,-1.81,-0.77,10.55,0.23,0.05,-0.02
82,1714127411657,-1.70,-0.96,11.37,0.04,-0.10,-0.02
82,1714127412617,1.53,2.30,8.85,-0.50,0.11,-0.13
82,1714127412718,0.51,2.32,9.66,-0.61,0.32,-0.10
82,1714127413637,-1.80,-1.23,11.00,0.31,-0.05,-0.00
83,1714127416739,-1.54,-1.42,10.20,0.36,0.10,-0.02
83,1714127416840,-1.76,-1.01,10.32,0.44,0.19,-0.01
83,1714127416940,-2.16,-0.65,10.49,0.21,0.06,-0.05
83,1714127417168,-2.84,-0.19,11.18,0.16,0.03,-0.10
83,1714127417463,-1.07,0.01,12.06,0.87,-0.88,0.23
83,1714127418193,1.89,2.15,8.81,-0.26,0.46,-0.05
83,1714127418294,0.98,1.85,9.55,-0.44,0.44,-0.10
83,1714127419084,-1.98,-0.28,9.99,0.50,0.10,0.05
84,1714127422188,-1.51,-1.23,10.44,0.46,0.15,-0.03
84,1714127422290,-1.80,-1.17,10.79,0.44,0.12,-0.04
84,1714127422391,-1.84,-1.02,10.47,0.43,0.14,-0.06
84,1714127422493,-2.08,-0.53,10.42,0.22,0.04,-0.01
84,1714127422910,-1.94,-0.65,11.49,0.20,-0.03,-0.09
84,1714127423860,1.74,2.82,8.94,-0.29,0.10,-0.01
84,1714127423962,0.55,2.39,9.18,-0.46,0.30,-0.02
84,1714127424949,-2.13,-1.17,10.71,0.44,0.25,-0.03
85,1714127428052,-1.64,-1.01,10.31,0.33,0.13,-0.01
85,1714127428370,-2.80,-0.03,10.23,0.15,-0.02,0.02
85,1714127428472,-1.59,-0.66,11.75,0.09,-0.22,0.03
